case_id;activity;timestamp;resource;currency_pair;option_type;booking_system;client_type;trading_strategy;strike_price;premium;notional_amount;delta;gamma;vega;theta;risk_score;limit_usage
Case_1567;Exercise Decision;2024-10-20 23:39:10.547672;Hedge Desk C;AUD/USD;Strangle;Summit;Asset Manager;Delta Hedge;;;;;;;;;
Case_1567;Collateral Management;2024-10-20 23:53:10.547672;Hedge Desk C;AUD/USD;Strangle;Summit;Asset Manager;Delta Hedge;;;;;;;;;
Case_1567;Risk Assessment;2024-10-20 23:53:10.547672;Hedge Desk C;AUD/USD;Strangle;Summit;Asset Manager;Delta Hedge;;;;;;;;4.18;91%
Case_1567;Transaction Reporting Check;2024-10-21 00:43:10.547672;Hedge Desk C;AUD/USD;Strangle;Summit;Asset Manager;Delta Hedge;;;;;;;;;
Case_1567;Greeks Calculation;2024-10-21 00:58:10.547672;Hedge Desk C;AUD/USD;Strangle;Summit;Asset Manager;Delta Hedge;;;;-1.0;0.054;21003.28;-963.53;;
Case_1567;Trade Matching;2024-10-21 01:42:10.547672;Hedge Desk C;AUD/USD;Strangle;Summit;Asset Manager;Delta Hedge;;;;;;;;;
Case_1567;Final Settlement;2024-10-21 01:50:10.547672;Hedge Desk C;AUD/USD;Strangle;Summit;Asset Manager;Delta Hedge;;;;;;;;;
Case_1567;Trade Reconciliation;2024-10-21 02:18:10.547672;Hedge Desk C;AUD/USD;Strangle;Summit;Asset Manager;Delta Hedge;;;;;;;;;
Case_1567;Settlement Instructions;2024-10-21 02:57:10.547672;Hedge Desk C;AUD/USD;Strangle;Summit;Asset Manager;Delta Hedge;;;;;;;;;
Case_1567;Trade Validation;2024-10-21 04:28:10.547672;Hedge Desk C;AUD/USD;Strangle;Summit;Asset Manager;Delta Hedge;;;;;;;;;
Case_1567;Best Execution Validation;2024-10-21 06:04:10.547672;Hedge Desk C;AUD/USD;Strangle;Summit;Asset Manager;Delta Hedge;;;;;;;;;
Case_1567;Initial Margin Calculation;2024-10-21 07:18:10.547672;Hedge Desk C;AUD/USD;Strangle;Summit;Asset Manager;Delta Hedge;;;;;;;;;
Case_1567;Credit Check;2024-10-21 07:34:10.547672;Hedge Desk C;AUD/USD;Strangle;Summit;Asset Manager;Delta Hedge;;;;;;;;;
Case_1567;Trade Allocation;2024-10-21 10:36:10.547672;Hedge Desk C;AUD/USD;Strangle;Summit;Asset Manager;Delta Hedge;;;;;;;;;
Case_1567;Client Limit Validation;2024-10-21 11:44:10.547672;Hedge Desk C;AUD/USD;Strangle;Summit;Asset Manager;Delta Hedge;;;;;;;;;
Case_1567;KYC Refresh Check;2024-10-21 11:48:10.547672;Hedge Desk C;AUD/USD;Strangle;Summit;Asset Manager;Delta Hedge;;;;;;;;;
Case_1567;Position Reconciliation;2024-10-21 11:58:10.547672;Hedge Desk C;AUD/USD;Strangle;Summit;Asset Manager;Delta Hedge;;;;;;;;;
Case_1567;Trade Transparency Assessment;2024-10-21 14:12:10.547672;Hedge Desk C;AUD/USD;Strangle;Summit;Asset Manager;Delta Hedge;;;;;;;;;
Case_1567;Regulatory Reporting Generation;2024-10-21 14:22:10.547672;Hedge Desk C;AUD/USD;Strangle;Summit;Asset Manager;Delta Hedge;;;;;;;;;
Case_1567;Strategy Validation;2024-10-21 16:46:10.547672;Hedge Desk C;AUD/USD;Strangle;Summit;Asset Manager;Delta Hedge;;;;;;;;;
Case_1567;Trade Confirmation;2024-10-21 18:54:10.547672;Hedge Desk C;AUD/USD;Strangle;Summit;Asset Manager;Delta Hedge;;;;;;;;;
Case_1567;ISDA Master Agreement Check;2024-10-21 21:24:10.547672;Hedge Desk C;AUD/USD;Strangle;Summit;Asset Manager;Delta Hedge;;;;;;;;;
Case_1567;CSA Verification;2024-10-21 23:18:10.547672;Hedge Desk C;AUD/USD;Strangle;Summit;Asset Manager;Delta Hedge;;;;;;;;;
Case_1568;Trade Initiated;2024-11-05 19:18:10.547672;Hedge Desk C;USD/JPY;Straddle;Internal;Bank;Delta Hedge;;;;;;;;;
Case_1568;Market Data Validation;2024-11-05 20:07:10.547672;Hedge Desk C;USD/JPY;Straddle;Internal;Bank;Delta Hedge;;;;;;;;;
Case_1568;Volatility Surface Analysis;2024-11-05 20:18:10.547672;Hedge Desk C;USD/JPY;Straddle;Internal;Bank;Delta Hedge;;;;;;;;;
Case_1568;Quote Provided;2024-11-05 20:48:10.547672;Hedge Desk C;USD/JPY;Straddle;Internal;Bank;Delta Hedge;;;;;;;;;
Case_1568;Quote Requested;2024-11-05 20:54:10.547672;Hedge Desk C;USD/JPY;Straddle;Internal;Bank;Delta Hedge;;;;;;;;;
Case_1568;Premium Calculation;2024-11-05 21:39:10.547672;Hedge Desk C;USD/JPY;Straddle;Internal;Bank;Delta Hedge;;;;;;;;;
Case_1568;Trade Execution;2024-11-05 22:24:10.547672;Hedge Desk C;USD/JPY;Straddle;Internal;Bank;Delta Hedge;1.0103;0.0256;9575995.0;;;;;;
Case_1568;Trade Confirmation;2024-11-05 22:54:10.547672;Hedge Desk C;USD/JPY;Straddle;Internal;Bank;Delta Hedge;;;;;;;;;
Case_1568;Collateral Management;2024-11-05 22:58:10.547672;Hedge Desk C;USD/JPY;Straddle;Internal;Bank;Delta Hedge;;;;;;;;;
Case_1568;Trade Matching;2024-11-05 23:34:10.547672;Hedge Desk C;USD/JPY;Straddle;Internal;Bank;Delta Hedge;;;;;;;;;
Case_1568;Position Reconciliation;2024-11-06 00:15:10.547672;Hedge Desk C;USD/JPY;Straddle;Internal;Bank;Delta Hedge;;;;;;;;;
Case_1568;Strategy Validation;2024-11-06 00:26:10.547672;Hedge Desk C;USD/JPY;Straddle;Internal;Bank;Delta Hedge;;;;;;;;;
Case_1568;Trade Reconciliation;2024-11-06 00:48:10.547672;Hedge Desk C;USD/JPY;Straddle;Internal;Bank;Delta Hedge;;;;;;;;;
Case_1568;Credit Check;2024-11-06 01:03:10.547672;Hedge Desk C;USD/JPY;Straddle;Internal;Bank;Delta Hedge;;;;;;;;;
Case_1568;CSA Verification;2024-11-06 01:42:10.547672;Hedge Desk C;USD/JPY;Straddle;Internal;Bank;Delta Hedge;;;;;;;;;
Case_1568;Final Settlement;2024-11-06 01:50:10.547672;Hedge Desk C;USD/JPY;Straddle;Internal;Bank;Delta Hedge;;;;;;;;;
Case_1568;Exercise Decision;2024-11-06 02:18:10.547672;Hedge Desk C;USD/JPY;Straddle;Internal;Bank;Delta Hedge;;;;;;;;;
Case_1568;Client Limit Validation;2024-11-06 02:23:10.547672;Hedge Desk C;USD/JPY;Straddle;Internal;Bank;Delta Hedge;;;;;;;;;
Case_1568;Risk Assessment;2024-11-06 04:09:10.547672;Hedge Desk C;USD/JPY;Straddle;Internal;Bank;Delta Hedge;;;;;;;;3.45;34%
Case_1568;Trade Allocation;2024-11-06 05:16:10.547672;Hedge Desk C;USD/JPY;Straddle;Internal;Bank;Delta Hedge;;;;;;;;;
Case_1568;Greeks Calculation;2024-11-06 08:17:10.547672;Hedge Desk C;USD/JPY;Straddle;Internal;Bank;Delta Hedge;;;;0.27;0.107;17936.79;-332.2;;
Case_1568;Trade Validation;2024-11-06 09:42:10.547672;Hedge Desk C;USD/JPY;Straddle;Internal;Bank;Delta Hedge;;;;;;;;;
Case_1568;Settlement Instructions;2024-11-06 10:00:10.547672;Hedge Desk C;USD/JPY;Straddle;Internal;Bank;Delta Hedge;;;;;;;;;
Case_1568;Premium Settlement;2024-11-06 10:53:10.547672;Hedge Desk C;USD/JPY;Straddle;Internal;Bank;Delta Hedge;;;;;;;;;
Case_1568;KYC Refresh Check;2024-11-06 10:54:10.547672;Hedge Desk C;USD/JPY;Straddle;Internal;Bank;Delta Hedge;;;;;;;;;
Case_1568;Initial Margin Calculation;2024-11-06 15:18:10.547672;Hedge Desk C;USD/JPY;Straddle;Internal;Bank;Delta Hedge;;;;;;;;;
Case_1568;ISDA Master Agreement Check;2024-11-06 17:55:10.547672;Hedge Desk C;USD/JPY;Straddle;Internal;Bank;Delta Hedge;;;;;;;;;
Case_1569;Trade Initiated;2024-10-31 19:18:10.548721;Hedge Desk C;EUR/USD;Risk Reversal;Calypso;Bank;Vega Trading;;;;;;;;;
Case_1569;Market Data Validation;2024-10-31 19:56:10.548721;Hedge Desk C;EUR/USD;Risk Reversal;Calypso;Bank;Vega Trading;;;;;;;;;
Case_1569;Volatility Surface Analysis;2024-10-31 20:02:10.548721;Hedge Desk C;EUR/USD;Risk Reversal;Calypso;Bank;Vega Trading;;;;;;;;;
Case_1569;Quote Requested;2024-10-31 20:34:10.548721;Hedge Desk C;EUR/USD;Risk Reversal;Calypso;Bank;Vega Trading;;;;;;;;;
Case_1569;Trade Execution;2024-10-31 20:42:10.548721;Hedge Desk C;EUR/USD;Risk Reversal;Calypso;Bank;Vega Trading;1.0826;0.0163;22761808.0;;;;;;
Case_1569;Risk Assessment;2024-10-31 20:42:10.548721;Hedge Desk C;EUR/USD;Risk Reversal;Calypso;Bank;Vega Trading;;;;;;;;2.87;11%
Case_1569;Premium Calculation;2024-10-31 22:09:10.548721;Hedge Desk C;EUR/USD;Risk Reversal;Calypso;Bank;Vega Trading;;;;;;;;;
Case_1569;Quote Provided;2024-10-31 22:28:10.548721;Hedge Desk C;EUR/USD;Risk Reversal;Calypso;Bank;Vega Trading;;;;;;;;;
Case_1569;Trade Matching;2024-10-31 22:46:10.548721;Hedge Desk C;EUR/USD;Risk Reversal;Calypso;Bank;Vega Trading;;;;;;;;;
Case_1569;Greeks Calculation;2024-10-31 23:48:10.548721;Hedge Desk C;EUR/USD;Risk Reversal;Calypso;Bank;Vega Trading;;;;0.88;0.135;29257.52;-116.22;;
Case_1569;Trade Allocation;2024-11-01 00:30:10.548721;Hedge Desk C;EUR/USD;Risk Reversal;Calypso;Bank;Vega Trading;;;;;;;;;
Case_1569;Credit Check;2024-11-01 03:48:10.548721;Hedge Desk C;EUR/USD;Risk Reversal;Calypso;Bank;Vega Trading;;;;;;;;;
Case_1569;Trade Validation;2024-11-01 04:08:10.548721;Hedge Desk C;EUR/USD;Risk Reversal;Calypso;Bank;Vega Trading;;;;;;;;;
Case_1569;Trade Reconciliation;2024-11-01 04:50:10.548721;Hedge Desk C;EUR/USD;Risk Reversal;Calypso;Bank;Vega Trading;;;;;;;;;
Case_1569;Settlement Instructions;2024-11-01 05:45:10.548721;Hedge Desk C;EUR/USD;Risk Reversal;Calypso;Bank;Vega Trading;;;;;;;;;
Case_1569;Strategy Validation;2024-11-01 06:30:10.548721;Hedge Desk C;EUR/USD;Risk Reversal;Calypso;Bank;Vega Trading;;;;;;;;;
Case_1569;Initial Margin Calculation;2024-11-01 06:58:10.548721;Hedge Desk C;EUR/USD;Risk Reversal;Calypso;Bank;Vega Trading;;;;;;;;;
Case_1569;Collateral Management;2024-11-01 07:52:10.548721;Hedge Desk C;EUR/USD;Risk Reversal;Calypso;Bank;Vega Trading;;;;;;;;;
Case_1569;Final Settlement;2024-11-01 08:36:10.548721;Hedge Desk C;EUR/USD;Risk Reversal;Calypso;Bank;Vega Trading;;;;;;;;;
Case_1569;Position Reconciliation;2024-11-01 10:49:10.548721;Hedge Desk C;EUR/USD;Risk Reversal;Calypso;Bank;Vega Trading;;;;;;;;;
Case_1569;Trade Confirmation;2024-11-01 12:01:10.548721;Hedge Desk C;EUR/USD;Risk Reversal;Calypso;Bank;Vega Trading;;;;;;;;;
Case_1569;Premium Settlement;2024-11-01 12:24:10.548721;Hedge Desk C;EUR/USD;Risk Reversal;Calypso;Bank;Vega Trading;;;;;;;;;
Case_1569;Exercise Decision;2024-11-01 14:18:10.548721;Hedge Desk C;EUR/USD;Risk Reversal;Calypso;Bank;Vega Trading;;;;;;;;;
Case_157;Trade Initiated;2024-11-13 19:18:10.404526;Hedge Desk C;USD/CHF;Straddle;Summit;Bank;Delta Hedge;;;;;;;;;
Case_157;Market Data Validation;2024-11-13 19:41:10.404526;Hedge Desk C;USD/CHF;Straddle;Summit;Bank;Delta Hedge;;;;;;;;;
Case_157;Volatility Surface Analysis;2024-11-13 20:36:10.404526;Hedge Desk C;USD/CHF;Straddle;Summit;Bank;Delta Hedge;;;;;;;;;
Case_157;Quote Requested;2024-11-13 20:58:10.404526;Hedge Desk C;USD/CHF;Straddle;Summit;Bank;Delta Hedge;;;;;;;;;
Case_157;Quote Provided;2024-11-13 21:08:10.404526;Hedge Desk C;USD/CHF;Straddle;Summit;Bank;Delta Hedge;;;;;;;;;
Case_157;Trade Execution;2024-11-13 21:18:10.404526;Hedge Desk C;USD/CHF;Straddle;Summit;Bank;Delta Hedge;0.9035;0.0096;16924405.0;;;;;;
Case_157;Premium Calculation;2024-11-13 21:36:10.404526;Hedge Desk C;USD/CHF;Straddle;Summit;Bank;Delta Hedge;;;;;;;;;
Case_157;Trade Confirmation;2024-11-13 22:28:10.404526;Hedge Desk C;USD/CHF;Straddle;Summit;Bank;Delta Hedge;;;;;;;;;
Case_157;Greeks Calculation;2024-11-13 22:54:10.404526;Hedge Desk C;USD/CHF;Straddle;Summit;Bank;Delta Hedge;;;;-0.4;0.087;23623.32;-551.15;;
Case_157;Trade Validation;2024-11-13 23:53:10.404526;Hedge Desk C;USD/CHF;Straddle;Summit;Bank;Delta Hedge;;;;;;;;;
Case_157;Risk Assessment;2024-11-13 23:58:10.404526;Hedge Desk C;USD/CHF;Straddle;Summit;Bank;Delta Hedge;;;;;;;;1.34;4%
Case_157;Collateral Management;2024-11-14 00:06:10.404526;Hedge Desk C;USD/CHF;Straddle;Summit;Bank;Delta Hedge;;;;;;;;;
Case_157;Trade Allocation;2024-11-14 00:46:10.404526;Hedge Desk C;USD/CHF;Straddle;Summit;Bank;Delta Hedge;;;;;;;;;
Case_157;Credit Check;2024-11-14 00:56:10.404526;Hedge Desk C;USD/CHF;Straddle;Summit;Bank;Delta Hedge;;;;;;;;;
Case_157;Trade Reconciliation;2024-11-14 01:10:10.404526;Hedge Desk C;USD/CHF;Straddle;Summit;Bank;Delta Hedge;;;;;;;;;
Case_157;ISDA Master Agreement Check;2024-11-14 01:49:10.404526;Hedge Desk C;USD/CHF;Straddle;Summit;Bank;Delta Hedge;;;;;;;;;
Case_157;Initial Margin Calculation;2024-11-14 01:57:10.404526;Hedge Desk C;USD/CHF;Straddle;Summit;Bank;Delta Hedge;;;;;;;;;
Case_157;Final Settlement;2024-11-14 01:57:10.404526;Hedge Desk C;USD/CHF;Straddle;Summit;Bank;Delta Hedge;;;;;;;;;
Case_157;Settlement Instructions;2024-11-14 02:04:10.404526;Hedge Desk C;USD/CHF;Straddle;Summit;Bank;Delta Hedge;;;;;;;;;
Case_157;Strategy Validation;2024-11-14 03:31:10.404526;Hedge Desk C;USD/CHF;Straddle;Summit;Bank;Delta Hedge;;;;;;;;;
Case_157;Premium Settlement;2024-11-14 04:09:10.404526;Hedge Desk C;USD/CHF;Straddle;Summit;Bank;Delta Hedge;;;;;;;;;
Case_157;Position Reconciliation;2024-11-14 05:33:10.404526;Hedge Desk C;USD/CHF;Straddle;Summit;Bank;Delta Hedge;;;;;;;;;
Case_157;Exercise Decision;2024-11-14 08:48:10.404526;Hedge Desk C;USD/CHF;Straddle;Summit;Bank;Delta Hedge;;;;;;;;;
Case_157;KYC Refresh Check;2024-11-14 11:20:10.404526;Hedge Desk C;USD/CHF;Straddle;Summit;Bank;Delta Hedge;;;;;;;;;
Case_157;Trade Matching;2024-11-14 11:58:10.404526;Hedge Desk C;USD/CHF;Straddle;Summit;Bank;Delta Hedge;;;;;;;;;
Case_157;Client Limit Validation;2024-11-14 14:53:10.404526;Hedge Desk C;USD/CHF;Straddle;Summit;Bank;Delta Hedge;;;;;;;;;
Case_157;CSA Verification;2024-11-14 17:42:10.404526;Hedge Desk C;USD/CHF;Straddle;Summit;Bank;Delta Hedge;;;;;;;;;
Case_1570;Trade Initiated;2024-11-04 19:18:10.548721;Hedge Desk C;USD/CHF;Risk Reversal;Summit;Corporate;Delta Hedge;;;;;;;;;
Case_1570;Market Data Validation;2024-11-04 19:47:10.548721;Hedge Desk C;USD/CHF;Risk Reversal;Summit;Corporate;Delta Hedge;;;;;;;;;
Case_1570;Premium Calculation;2024-11-04 19:57:10.548721;Hedge Desk C;USD/CHF;Risk Reversal;Summit;Corporate;Delta Hedge;;;;;;;;;
Case_1570;Quote Requested;2024-11-04 20:38:10.548721;Hedge Desk C;USD/CHF;Risk Reversal;Summit;Corporate;Delta Hedge;;;;;;;;;
Case_1570;Volatility Surface Analysis;2024-11-04 21:00:10.548721;Hedge Desk C;USD/CHF;Risk Reversal;Summit;Corporate;Delta Hedge;;;;;;;;;
Case_1570;Quote Provided;2024-11-04 21:48:10.548721;Hedge Desk C;USD/CHF;Risk Reversal;Summit;Corporate;Delta Hedge;;;;;;;;;
Case_1570;Initial Margin Calculation;2024-11-04 21:52:10.548721;Hedge Desk C;USD/CHF;Risk Reversal;Summit;Corporate;Delta Hedge;;;;;;;;;
Case_1570;Trade Allocation;2024-11-04 23:12:10.548721;Hedge Desk C;USD/CHF;Risk Reversal;Summit;Corporate;Delta Hedge;;;;;;;;;
Case_1570;Trade Reconciliation;2024-11-04 23:20:10.548721;Hedge Desk C;USD/CHF;Risk Reversal;Summit;Corporate;Delta Hedge;;;;;;;;;
Case_1570;Trade Confirmation;2024-11-04 23:30:10.548721;Hedge Desk C;USD/CHF;Risk Reversal;Summit;Corporate;Delta Hedge;;;;;;;;;
Case_1570;Exercise Decision;2024-11-04 23:34:10.548721;Hedge Desk C;USD/CHF;Risk Reversal;Summit;Corporate;Delta Hedge;;;;;;;;;
Case_1570;Final Settlement;2024-11-04 23:48:10.548721;Hedge Desk C;USD/CHF;Risk Reversal;Summit;Corporate;Delta Hedge;;;;;;;;;
Case_1570;Trade Execution;2024-11-04 23:54:10.548721;Hedge Desk C;USD/CHF;Risk Reversal;Summit;Corporate;Delta Hedge;0.9629;0.0435;32384822.0;;;;;;
Case_1570;Position Reconciliation;2024-11-05 00:47:10.548721;Hedge Desk C;USD/CHF;Risk Reversal;Summit;Corporate;Delta Hedge;;;;;;;;;
Case_1570;Greeks Calculation;2024-11-05 00:54:10.548721;Hedge Desk C;USD/CHF;Risk Reversal;Summit;Corporate;Delta Hedge;;;;-0.59;0.15;34725.97;-198.25;;
Case_1570;Collateral Management;2024-11-05 03:19:10.548721;Hedge Desk C;USD/CHF;Risk Reversal;Summit;Corporate;Delta Hedge;;;;;;;;;
Case_1570;Risk Assessment;2024-11-05 04:10:10.548721;Hedge Desk C;USD/CHF;Risk Reversal;Summit;Corporate;Delta Hedge;;;;;;;;3.11;57%
Case_1570;Credit Check;2024-11-05 04:30:10.548721;Hedge Desk C;USD/CHF;Risk Reversal;Summit;Corporate;Delta Hedge;;;;;;;;;
Case_1570;Client Limit Validation;2024-11-05 05:18:10.548721;Hedge Desk C;USD/CHF;Risk Reversal;Summit;Corporate;Delta Hedge;;;;;;;;;
Case_1570;Premium Settlement;2024-11-05 05:56:10.548721;Hedge Desk C;USD/CHF;Risk Reversal;Summit;Corporate;Delta Hedge;;;;;;;;;
Case_1570;Trade Validation;2024-11-05 07:34:10.548721;Hedge Desk C;USD/CHF;Risk Reversal;Summit;Corporate;Delta Hedge;;;;;;;;;
Case_1570;Strategy Validation;2024-11-05 09:03:10.548721;Hedge Desk C;USD/CHF;Risk Reversal;Summit;Corporate;Delta Hedge;;;;;;;;;
Case_1570;Settlement Instructions;2024-11-05 11:44:10.548721;Hedge Desk C;USD/CHF;Risk Reversal;Summit;Corporate;Delta Hedge;;;;;;;;;
Case_1570;ISDA Master Agreement Check;2024-11-05 12:10:10.548721;Hedge Desk C;USD/CHF;Risk Reversal;Summit;Corporate;Delta Hedge;;;;;;;;;
Case_1570;CSA Verification;2024-11-05 12:54:10.548721;Hedge Desk C;USD/CHF;Risk Reversal;Summit;Corporate;Delta Hedge;;;;;;;;;
Case_1570;Trade Matching;2024-11-05 14:18:10.548721;Hedge Desk C;USD/CHF;Risk Reversal;Summit;Corporate;Delta Hedge;;;;;;;;;
Case_1570;KYC Refresh Check;2024-11-05 17:50:10.548721;Hedge Desk C;USD/CHF;Risk Reversal;Summit;Corporate;Delta Hedge;;;;;;;;;
Case_1571;Trade Initiated;2024-11-04 19:18:10.548721;Market Maker B;EUR/GBP;Strangle;Calypso;Corporate;Vega Trading;;;;;;;;;
Case_1571;Volatility Surface Analysis;2024-11-04 19:42:10.548721;Market Maker B;EUR/GBP;Strangle;Calypso;Corporate;Vega Trading;;;;;;;;;
Case_1571;Premium Calculation;2024-11-04 19:51:10.548721;Market Maker B;EUR/GBP;Strangle;Calypso;Corporate;Vega Trading;;;;;;;;;
Case_1571;Market Data Validation;2024-11-04 20:18:10.548721;Market Maker B;EUR/GBP;Strangle;Calypso;Corporate;Vega Trading;;;;;;;;;
Case_1571;Quote Requested;2024-11-04 20:22:10.548721;Market Maker B;EUR/GBP;Strangle;Calypso;Corporate;Vega Trading;;;;;;;;;
Case_1571;Strategy Validation;2024-11-04 21:30:10.548721;Market Maker B;EUR/GBP;Strangle;Calypso;Corporate;Vega Trading;;;;;;;;;
Case_1571;Collateral Management;2024-11-04 22:14:10.548721;Market Maker B;EUR/GBP;Strangle;Calypso;Corporate;Vega Trading;;;;;;;;;
Case_1571;Quote Provided;2024-11-04 23:08:10.548721;Market Maker B;EUR/GBP;Strangle;Calypso;Corporate;Vega Trading;;;;;;;;;
Case_1571;Trade Execution;2024-11-04 23:18:10.548721;Market Maker B;EUR/GBP;Strangle;Calypso;Corporate;Vega Trading;1.0255;0.0139;43470705.0;;;;;;
Case_1571;Premium Settlement;2024-11-04 23:25:10.548721;Market Maker B;EUR/GBP;Strangle;Calypso;Corporate;Vega Trading;;;;;;;;;
Case_1571;Settlement Instructions;2024-11-05 00:26:10.548721;Market Maker B;EUR/GBP;Strangle;Calypso;Corporate;Vega Trading;;;;;;;;;
Case_1571;Final Settlement;2024-11-05 00:48:10.548721;Market Maker B;EUR/GBP;Strangle;Calypso;Corporate;Vega Trading;;;;;;;;;
Case_1571;Trade Validation;2024-11-05 00:54:10.548721;Market Maker B;EUR/GBP;Strangle;Calypso;Corporate;Vega Trading;;;;;;;;;
Case_1571;Trade Confirmation;2024-11-05 01:22:10.548721;Market Maker B;EUR/GBP;Strangle;Calypso;Corporate;Vega Trading;;;;;;;;;
Case_1571;Greeks Calculation;2024-11-05 01:32:10.548721;Market Maker B;EUR/GBP;Strangle;Calypso;Corporate;Vega Trading;;;;-0.07;0.192;27177.18;-715.98;;
Case_1571;Risk Assessment;2024-11-05 02:35:10.548721;Market Maker B;EUR/GBP;Strangle;Calypso;Corporate;Vega Trading;;;;;;;;1.16;79%
Case_1571;Initial Margin Calculation;2024-11-05 03:03:10.548721;Market Maker B;EUR/GBP;Strangle;Calypso;Corporate;Vega Trading;;;;;;;;;
Case_1571;Credit Check;2024-11-05 03:22:10.548721;Market Maker B;EUR/GBP;Strangle;Calypso;Corporate;Vega Trading;;;;;;;;;
Case_1571;Trade Allocation;2024-11-05 03:33:10.548721;Market Maker B;EUR/GBP;Strangle;Calypso;Corporate;Vega Trading;;;;;;;;;
Case_1571;Trade Reconciliation;2024-11-05 04:06:10.548721;Market Maker B;EUR/GBP;Strangle;Calypso;Corporate;Vega Trading;;;;;;;;;
Case_1571;Position Reconciliation;2024-11-05 05:30:10.548721;Market Maker B;EUR/GBP;Strangle;Calypso;Corporate;Vega Trading;;;;;;;;;
Case_1571;Volatility Smile Analysis;2024-11-05 11:01:10.548721;Market Maker B;EUR/GBP;Strangle;Calypso;Corporate;Vega Trading;;;;;;;;;
Case_1571;Trade Matching;2024-11-05 11:18:10.548721;Market Maker B;EUR/GBP;Strangle;Calypso;Corporate;Vega Trading;;;;;;;;;
Case_1571;Skew Calibration;2024-11-05 12:54:10.548721;Market Maker B;EUR/GBP;Strangle;Calypso;Corporate;Vega Trading;;;;;;;;;
Case_1571;Exercise Decision;2024-11-05 13:09:10.548721;Market Maker B;EUR/GBP;Strangle;Calypso;Corporate;Vega Trading;;;;;;;;;
Case_1571;Market Making Spread Calculation;2024-11-05 13:56:10.548721;Market Maker B;EUR/GBP;Strangle;Calypso;Corporate;Vega Trading;;;;;;;;;
Case_1571;Surface Construction;2024-11-05 18:38:10.548721;Market Maker B;EUR/GBP;Strangle;Calypso;Corporate;Vega Trading;;;;;;;;;
Case_1572;Trade Initiated;2024-10-30 19:18:10.548721;Market Maker B;GBP/USD;Straddle;Summit;Hedge Fund;Vega Trading;;;;;;;;;
Case_1572;Market Data Validation;2024-10-30 19:48:10.548721;Market Maker B;GBP/USD;Straddle;Summit;Hedge Fund;Vega Trading;;;;;;;;;
Case_1572;Quote Provided;2024-10-30 20:38:10.548721;Market Maker B;GBP/USD;Straddle;Summit;Hedge Fund;Vega Trading;;;;;;;;;
Case_1572;Volatility Surface Analysis;2024-10-30 21:06:10.548721;Market Maker B;GBP/USD;Straddle;Summit;Hedge Fund;Vega Trading;;;;;;;;;
Case_1572;Trade Execution;2024-10-30 21:06:10.548721;Market Maker B;GBP/USD;Straddle;Summit;Hedge Fund;Vega Trading;0.9532;0.0355;16603173.0;;;;;;
Case_1572;Trade Reconciliation;2024-10-30 21:08:10.548721;Market Maker B;GBP/USD;Straddle;Summit;Hedge Fund;Vega Trading;;;;;;;;;
Case_1572;Premium Calculation;2024-10-30 21:18:10.548721;Market Maker B;GBP/USD;Straddle;Summit;Hedge Fund;Vega Trading;;;;;;;;;
Case_1572;Credit Check;2024-10-30 21:30:10.548721;Market Maker B;GBP/USD;Straddle;Summit;Hedge Fund;Vega Trading;;;;;;;;;
Case_1572;Quote Requested;2024-10-30 21:38:10.548721;Market Maker B;GBP/USD;Straddle;Summit;Hedge Fund;Vega Trading;;;;;;;;;
Case_1572;Settlement Instructions;2024-10-30 21:52:10.548721;Market Maker B;GBP/USD;Straddle;Summit;Hedge Fund;Vega Trading;;;;;;;;;
Case_1572;Best Execution Validation;2024-10-30 22:48:10.548721;Market Maker B;GBP/USD;Straddle;Summit;Hedge Fund;Vega Trading;;;;;;;;;
Case_1572;Initial Margin Calculation;2024-10-30 22:58:10.548721;Market Maker B;GBP/USD;Straddle;Summit;Hedge Fund;Vega Trading;;;;;;;;;
Case_1572;Regulatory Reporting Generation;2024-10-31 00:04:10.548721;Market Maker B;GBP/USD;Straddle;Summit;Hedge Fund;Vega Trading;;;;;;;;;
Case_1572;Surface Construction;2024-10-31 00:08:10.548721;Market Maker B;GBP/USD;Straddle;Summit;Hedge Fund;Vega Trading;;;;;;;;;
Case_1572;Transaction Reporting Check;2024-10-31 00:14:10.548721;Market Maker B;GBP/USD;Straddle;Summit;Hedge Fund;Vega Trading;;;;;;;;;
Case_1572;Greeks Calculation;2024-10-31 00:56:10.548721;Market Maker B;GBP/USD;Straddle;Summit;Hedge Fund;Vega Trading;;;;0.12;0.024;43094.59;-138.57;;
Case_1572;Strategy Validation;2024-10-31 01:27:10.548721;Market Maker B;GBP/USD;Straddle;Summit;Hedge Fund;Vega Trading;;;;;;;;;
Case_1572;Collateral Management;2024-10-31 03:58:10.548721;Market Maker B;GBP/USD;Straddle;Summit;Hedge Fund;Vega Trading;;;;;;;;;
Case_1572;Premium Settlement;2024-10-31 04:03:10.548721;Market Maker B;GBP/USD;Straddle;Summit;Hedge Fund;Vega Trading;;;;;;;;;
Case_1572;Trade Confirmation;2024-10-31 06:06:10.548721;Market Maker B;GBP/USD;Straddle;Summit;Hedge Fund;Vega Trading;;;;;;;;;
Case_1572;Risk Assessment;2024-10-31 06:58:10.548721;Market Maker B;GBP/USD;Straddle;Summit;Hedge Fund;Vega Trading;;;;;;;;2.05;65%
Case_1572;Skew Calibration;2024-10-31 08:22:10.548721;Market Maker B;GBP/USD;Straddle;Summit;Hedge Fund;Vega Trading;;;;;;;;;
